% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
4072	0	8	8	0	16	133	3	0	1	72.4241
4072	0	8	10	0	16	133	3	0	1	121.892
4072	0	9	2	0	16	133	3	0	1	121.892
4072	0	9	3	0	16	133	3	0	1	479.364
4072	0	9	6	0	16	133	3	0	1	225.623
4072	0	9	8	0	16	133	3	0	1	46.1354
4072	0	9	10	0	16	133	3	0	1	72.4241
4072	0	10	2	0	16	133	3	0	1	72.4241
4072	0	10	3	0	16	133	3	0	1	225.623
4072	0	10	6	0	16	133	3	0	1	121.892
4072	0	10	8	0	16	133	3	0	1	30.9944
4072	0	10	10	0	16	133	3	0	1	46.1354
4128	0	6	2	0	16	133	0	1	1	1266.5
4128	0	6	3	0	16	133	0	1	1	51752
4128	0	6	6	0	16	133	0	1	1	4980.76
4128	0	6	8	0	16	133	0	1	1	225.623
4128	0	6	10	0	16	133	0	1	1	479.364
4128	0	7	2	0	16	133	0	1	1	479.364
4128	0	7	3	0	16	133	0	1	1	4980.76
4128	0	7	6	0	16	133	0	1	1	1266.5
4128	0	7	8	0	16	133	0	1	1	121.892
4128	0	7	10	0	16	133	0	1	1	225.623
4128	0	8	2	0	16	133	0	1	1	225.623
4128	0	8	3	0	16	133	0	1	1	1266.5
4128	0	8	6	0	16	133	0	1	1	479.364
4128	0	8	8	0	16	133	0	1	1	72.4241
4128	0	8	10	0	16	133	0	1	1	121.892
4128	0	9	2	0	16	133	0	1	1	121.892
4128	0	9	3	0	16	133	0	1	1	479.364
4128	0	9	6	0	16	133	0	1	1	225.623
4128	0	9	8	0	16	133	0	1	1	46.1354
4128	0	9	10	0	16	133	0	1	1	72.4241
4128	0	10	2	0	16	133	0	1	1	72.4241
4128	0	10	3	0	16	133	0	1	1	225.623
4128	0	10	6	0	16	133	0	1	1	121.892
4128	0	10	8	0	16	133	0	1	1	30.9944
4128	0	10	10	0	16	133	0	1	1	46.1354
4136	0	6	2	0	16	133	1	0	1	1266.5
4136	0	6	3	0	16	133	1	0	1	51752
4136	0	6	6	0	16	133	1	0	1	4980.76
4136	0	6	8	0	16	133	1	0	1	225.623
4136	0	6	10	0	16	133	1	0	1	479.364
4136	0	7	2	0	16	133	1	0	1	479.364
4136	0	7	3	0	16	133	1	0	1	4980.76
4136	0	7	6	0	16	133	1	0	1	1266.5
4136	0	7	8	0	16	133	1	0	1	121.892
4136	0	7	10	0	16	133	1	0	1	225.623
4136	0	8	2	0	16	133	1	0	1	225.623
4136	0	8	3	0	16	133	1	0	1	1266.5
4136	0	8	6	0	16	133	1	0	1	479.364
4136	0	8	8	0	16	133	1	0	1	72.4241
4136	0	8	10	0	16	133	1	0	1	121.892
4136	0	9	2	0	16	133	1	0	1	121.892
4136	0	9	3	0	16	133	1	0	1	479.364
4136	0	9	6	0	16	133	1	0	1	225.623
4136	0	9	8	0	16	133	1	0	1	46.1354
4136	0	9	10	0	16	133	1	0	1	72.4241
4136	0	10	2	0	16	133	1	0	1	72.4241
4136	0	10	3	0	16	133	1	0	1	225.623
4136	0	10	6	0	16	133	1	0	1	121.892
4136	0	10	8	0	16	133	1	0	1	30.9944
4136	0	10	10	0	16	133	1	0	1	46.1354
4144	0	6	2	0	16	133	2	0	1	1266.5
4144	0	6	3	0	16	133	2	0	1	51752
4144	0	6	6	0	16	133	2	0	1	4980.76
4144	0	6	8	0	16	133	2	0	1	225.623
4144	0	6	10	0	16	133	2	0	1	479.364
4144	0	7	2	0	16	133	2	0	1	479.364
4144	0	7	3	0	16	133	2	0	1	4980.76
4144	0	7	6	0	16	133	2	0	1	1266.5
4144	0	7	8	0	16	133	2	0	1	121.892
4144	0	7	10	0	16	133	2	0	1	225.623
4144	0	8	2	0	16	133	2	0	1	225.623
4144	0	8	3	0	16	133	2	0	1	1266.5
4144	0	8	6	0	16	133	2	0	1	479.364
4144	0	8	8	0	16	133	2	0	1	72.4241
4144	0	8	10	0	16	133	2	0	1	121.892
4144	0	9	2	0	16	133	2	0	1	121.892
4144	0	9	3	0	16	133	2	0	1	479.364
4144	0	9	6	0	16	133	2	0	1	225.623
4144	0	9	8	0	16	133	2	0	1	46.1354
4144	0	9	10	0	16	133	2	0	1	72.4241
4144	0	10	2	0	16	133	2	0	1	72.4241
4144	0	10	3	0	16	133	2	0	1	225.623
4144	0	10	6	0	16	133	2	0	1	121.892
4144	0	10	8	0	16	133	2	0	1	30.9944
4144	0	10	10	0	16	133	2	0	1	46.1354
4152	0	6	2	0	16	133	3	0	1	1266.5
4152	0	6	3	0	16	133	3	0	1	51752
4152	0	6	6	0	16	133	3	0	1	4980.76
4152	0	6	8	0	16	133	3	0	1	225.623
4152	0	6	10	0	16	133	3	0	1	479.364
4152	0	7	2	0	16	133	3	0	1	479.364
4152	0	7	3	0	16	133	3	0	1	4980.76
4152	0	7	6	0	16	133	3	0	1	1266.5
4152	0	7	8	0	16	133	3	0	1	121.892
4152	0	7	10	0	16	133	3	0	1	225.623
4152	0	8	2	0	16	133	3	0	1	225.623
4152	0	8	3	0	16	133	3	0	1	1266.5
4152	0	8	6	0	16	133	3	0	1	479.364
4152	0	8	8	0	16	133	3	0	1	72.4241
4152	0	8	10	0	16	133	3	0	1	121.892
4152	0	9	2	0	16	133	3	0	1	121.892
4152	0	9	3	0	16	133	3	0	1	479.364
4152	0	9	6	0	16	133	3	0	1	225.623
4152	0	9	8	0	16	133	3	0	1	46.1354
4152	0	9	10	0	16	133	3	0	1	72.4241
4152	0	10	2	0	16	133	3	0	1	72.4241
4152	0	10	3	0	16	133	3	0	1	225.623
4152	0	10	6	0	16	133	3	0	1	121.892
4152	0	10	8	0	16	133	3	0	1	30.9944
4152	0	10	10	0	16	133	3	0	1	46.1354
4248	0	6	2	0	16	133	0	1	1	1266.5
4248	0	6	3	0	16	133	0	1	1	51752
4248	0	6	6	0	16	133	0	1	1	4980.76
4248	0	6	8	0	16	133	0	1	1	225.623
4248	0	6	10	0	16	133	0	1	1	479.364
4248	0	7	2	0	16	133	0	1	1	479.364
4248	0	7	3	0	16	133	0	1	1	4980.76
4248	0	7	6	0	16	133	0	1	1	1266.5
4248	0	7	8	0	16	133	0	1	1	121.892
4248	0	7	10	0	16	133	0	1	1	225.623
4248	0	8	2	0	16	133	0	1	1	225.623
4248	0	8	3	0	16	133	0	1	1	1266.5
4248	0	8	6	0	16	133	0	1	1	479.364
4248	0	8	8	0	16	133	0	1	1	72.4241
4248	0	8	10	0	16	133	0	1	1	121.892
4248	0	9	2	0	16	133	0	1	1	121.892
4248	0	9	3	0	16	133	0	1	1	479.364
4248	0	9	6	0	16	133	0	1	1	225.623
4248	0	9	8	0	16	133	0	1	1	46.1354
4248	0	9	10	0	16	133	0	1	1	72.4241
4248	0	10	2	0	16	133	0	1	1	72.4241
4248	0	10	3	0	16	133	0	1	1	225.623
4248	0	10	6	0	16	133	0	1	1	121.892
4248	0	10	8	0	16	133	0	1	1	30.9944
4248	0	10	10	0	16	133	0	1	1	46.1354
4256	0	6	2	0	16	133	1	0	1	1266.5
4256	0	6	3	0	16	133	1	0	1	51752
4256	0	6	6	0	16	133	1	0	1	4980.76
4256	0	6	8	0	16	133	1	0	1	225.623
4256	0	6	10	0	16	133	1	0	1	479.364
4256	0	7	2	0	16	133	1	0	1	479.364
4256	0	7	3	0	16	133	1	0	1	4980.76
4256	0	7	6	0	16	133	1	0	1	1266.5
4256	0	7	8	0	16	133	1	0	1	121.892
4256	0	7	10	0	16	133	1	0	1	225.623
4256	0	8	2	0	16	133	1	0	1	225.623
4256	0	8	3	0	16	133	1	0	1	1266.5
4256	0	8	6	0	16	133	1	0	1	479.364
4256	0	8	8	0	16	133	1	0	1	72.4241
4256	0	8	10	0	16	133	1	0	1	121.892
4256	0	9	2	0	16	133	1	0	1	121.892
4256	0	9	3	0	16	133	1	0	1	479.364
4256	0	9	6	0	16	133	1	0	1	225.623
4256	0	9	8	0	16	133	1	0	1	46.1354
4256	0	9	10	0	16	133	1	0	1	72.4241
4256	0	10	2	0	16	133	1	0	1	72.4241
4256	0	10	3	0	16	133	1	0	1	225.623
4256	0	10	6	0	16	133	1	0	1	121.892
4256	0	10	8	0	16	133	1	0	1	30.9944
4256	0	10	10	0	16	133	1	0	1	46.1354
4264	0	6	2	0	16	133	2	0	1	1266.5
4264	0	6	3	0	16	133	2	0	1	51752
4264	0	6	6	0	16	133	2	0	1	4980.76
4264	0	6	8	0	16	133	2	0	1	225.623
4264	0	6	10	0	16	133	2	0	1	479.364
4264	0	7	2	0	16	133	2	0	1	479.364
4264	0	7	3	0	16	133	2	0	1	4980.76
4264	0	7	6	0	16	133	2	0	1	1266.5
4264	0	7	8	0	16	133	2	0	1	121.892
4264	0	7	10	0	16	133	2	0	1	225.623
4264	0	8	2	0	16	133	2	0	1	225.623
4264	0	8	3	0	16	133	2	0	1	1266.5
4264	0	8	6	0	16	133	2	0	1	479.364
4264	0	8	8	0	16	133	2	0	1	72.4241
4264	0	8	10	0	16	133	2	0	1	121.892
4264	0	9	2	0	16	133	2	0	1	121.892
4264	0	9	3	0	16	133	2	0	1	479.364
4264	0	9	6	0	16	133	2	0	1	225.623
4264	0	9	8	0	16	133	2	0	1	46.1354
4264	0	9	10	0	16	133	2	0	1	72.4241
4264	0	10	2	0	16	133	2	0	1	72.4241
4264	0	10	3	0	16	133	2	0	1	225.623
4264	0	10	6	0	16	133	2	0	1	121.892
4264	0	10	8	0	16	133	2	0	1	30.9944
4264	0	10	10	0	16	133	2	0	1	46.1354
4272	0	6	2	0	16	133	3	0	1	1266.5
4272	0	6	3	0	16	133	3	0	1	51752
4272	0	6	6	0	16	133	3	0	1	4980.76
4272	0	6	8	0	16	133	3	0	1	225.623
4272	0	6	10	0	16	133	3	0	1	479.364
4272	0	7	2	0	16	133	3	0	1	479.364
4272	0	7	3	0	16	133	3	0	1	4980.76
4272	0	7	6	0	16	133	3	0	1	1266.5
4272	0	7	8	0	16	133	3	0	1	121.892
4272	0	7	10	0	16	133	3	0	1	225.623
4272	0	8	2	0	16	133	3	0	1	225.623
4272	0	8	3	0	16	133	3	0	1	1266.5
4272	0	8	6	0	16	133	3	0	1	479.364
4272	0	8	8	0	16	133	3	0	1	72.4241
4272	0	8	10	0	16	133	3	0	1	121.892
4272	0	9	2	0	16	133	3	0	1	121.892
4272	0	9	3	0	16	133	3	0	1	479.364
4272	0	9	6	0	16	133	3	0	1	225.623
4272	0	9	8	0	16	133	3	0	1	46.1354
4272	0	9	10	0	16	133	3	0	1	72.4241
4272	0	10	2	0	16	133	3	0	1	72.4241
4272	0	10	3	0	16	133	3	0	1	225.623
4272	0	10	6	0	16	133	3	0	1	121.892
4272	0	10	8	0	16	133	3	0	1	30.9944
4272	0	10	10	0	16	133	3	0	1	46.1354
4328	0	6	2	0	16	133	0	1	1	1266.5
4328	0	6	3	0	16	133	0	1	1	51752
4328	0	6	6	0	16	133	0	1	1	4980.76
4328	0	6	8	0	16	133	0	1	1	225.623
4328	0	6	10	0	16	133	0	1	1	479.364
4328	0	7	2	0	16	133	0	1	1	479.364
4328	0	7	3	0	16	133	0	1	1	4980.76
4328	0	7	6	0	16	133	0	1	1	1266.5
4328	0	7	8	0	16	133	0	1	1	121.892
4328	0	7	10	0	16	133	0	1	1	225.623
4328	0	8	2	0	16	133	0	1	1	225.623
4328	0	8	3	0	16	133	0	1	1	1266.5
4328	0	8	6	0	16	133	0	1	1	479.364
4328	0	8	8	0	16	133	0	1	1	72.4241
4328	0	8	10	0	16	133	0	1	1	121.892
4328	0	9	2	0	16	133	0	1	1	121.892
4328	0	9	3	0	16	133	0	1	1	479.364
4328	0	9	6	0	16	133	0	1	1	225.623
4328	0	9	8	0	16	133	0	1	1	46.1354
4328	0	9	10	0	16	133	0	1	1	72.4241
4328	0	10	2	0	16	133	0	1	1	72.4241
4328	0	10	3	0	16	133	0	1	1	225.623
4328	0	10	6	0	16	133	0	1	1	121.892
4328	0	10	8	0	16	133	0	1	1	30.9944
4328	0	10	10	0	16	133	0	1	1	46.1354
4336	0	6	2	0	16	133	1	0	1	1266.5
4336	0	6	3	0	16	133	1	0	1	51752
4336	0	6	6	0	16	133	1	0	1	4980.76
4336	0	6	8	0	16	133	1	0	1	225.623
4336	0	6	10	0	16	133	1	0	1	479.364
4336	0	7	2	0	16	133	1	0	1	479.364
4336	0	7	3	0	16	133	1	0	1	4980.76
4336	0	7	6	0	16	133	1	0	1	1266.5
4336	0	7	8	0	16	133	1	0	1	121.892
4336	0	7	10	0	16	133	1	0	1	225.623
4336	0	8	2	0	16	133	1	0	1	225.623
4336	0	8	3	0	16	133	1	0	1	1266.5
4336	0	8	6	0	16	133	1	0	1	479.364
4336	0	8	8	0	16	133	1	0	1	72.4241
4336	0	8	10	0	16	133	1	0	1	121.892
4336	0	9	2	0	16	133	1	0	1	121.892
4336	0	9	3	0	16	133	1	0	1	479.364
4336	0	9	6	0	16	133	1	0	1	225.623
4336	0	9	8	0	16	133	1	0	1	46.1354
4336	0	9	10	0	16	133	1	0	1	72.4241
4336	0	10	2	0	16	133	1	0	1	72.4241
4336	0	10	3	0	16	133	1	0	1	225.623
4336	0	10	6	0	16	133	1	0	1	121.892
4336	0	10	8	0	16	133	1	0	1	30.9944
4336	0	10	10	0	16	133	1	0	1	46.1354
4344	0	6	2	0	16	133	2	0	1	1266.5
4344	0	6	3	0	16	133	2	0	1	51752
4344	0	6	6	0	16	133	2	0	1	4980.76
4344	0	6	8	0	16	133	2	0	1	225.623
4344	0	6	10	0	16	133	2	0	1	479.364
4344	0	7	2	0	16	133	2	0	1	479.364
4344	0	7	3	0	16	133	2	0	1	4980.76
4344	0	7	6	0	16	133	2	0	1	1266.5
4344	0	7	8	0	16	133	2	0	1	121.892
4344	0	7	10	0	16	133	2	0	1	225.623
4344	0	8	2	0	16	133	2	0	1	225.623
4344	0	8	3	0	16	133	2	0	1	1266.5
4344	0	8	6	0	16	133	2	0	1	479.364
4344	0	8	8	0	16	133	2	0	1	72.4241
4344	0	8	10	0	16	133	2	0	1	121.892
4344	0	9	2	0	16	133	2	0	1	121.892
4344	0	9	3	0	16	133	2	0	1	479.364
4344	0	9	6	0	16	133	2	0	1	225.623
4344	0	9	8	0	16	133	2	0	1	46.1354
4344	0	9	10	0	16	133	2	0	1	72.4241
4344	0	10	2	0	16	133	2	0	1	72.4241
4344	0	10	3	0	16	133	2	0	1	225.623
4344	0	10	6	0	16	133	2	0	1	121.892
4344	0	10	8	0	16	133	2	0	1	30.9944
4344	0	10	10	0	16	133	2	0	1	46.1354
4352	0	6	2	0	16	133	3	0	1	1266.5
4352	0	6	3	0	16	133	3	0	1	51752
4352	0	6	6	0	16	133	3	0	1	4980.76
4352	0	6	8	0	16	133	3	0	1	225.623
4352	0	6	10	0	16	133	3	0	1	479.364
4352	0	7	2	0	16	133	3	0	1	479.364
4352	0	7	3	0	16	133	3	0	1	4980.76
4352	0	7	6	0	16	133	3	0	1	1266.5
4352	0	7	8	0	16	133	3	0	1	121.892
4352	0	7	10	0	16	133	3	0	1	225.623
4352	0	8	2	0	16	133	3	0	1	225.623
4352	0	8	3	0	16	133	3	0	1	1266.5
4352	0	8	6	0	16	133	3	0	1	479.364
4352	0	8	8	0	16	133	3	0	1	72.4241
4352	0	8	10	0	16	133	3	0	1	121.892
4352	0	9	2	0	16	133	3	0	1	121.892
4352	0	9	3	0	16	133	3	0	1	479.364
4352	0	9	6	0	16	133	3	0	1	225.623
4352	0	9	8	0	16	133	3	0	1	46.1354
4352	0	9	10	0	16	133	3	0	1	72.4241
4352	0	10	2	0	16	133	3	0	1	72.4241
4352	0	10	3	0	16	133	3	0	1	225.623
4352	0	10	6	0	16	133	3	0	1	121.892
4352	0	10	8	0	16	133	3	0	1	30.9944
4352	0	10	10	0	16	133	3	0	1	46.1354
4448	0	6	2	0	16	133	0	1	1	1266.5
4448	0	6	3	0	16	133	0	1	1	51752
4448	0	6	6	0	16	133	0	1	1	4980.76
4448	0	6	8	0	16	133	0	1	1	225.623
4448	0	6	10	0	16	133	0	1	1	479.364
4448	0	7	2	0	16	133	0	1	1	479.364
4448	0	7	3	0	16	133	0	1	1	4980.76
4448	0	7	6	0	16	133	0	1	1	1266.5
4448	0	7	8	0	16	133	0	1	1	121.892
4448	0	7	10	0	16	133	0	1	1	225.623
4448	0	8	2	0	16	133	0	1	1	225.623
4448	0	8	3	0	16	133	0	1	1	1266.5
4448	0	8	6	0	16	133	0	1	1	479.364
4448	0	8	8	0	16	133	0	1	1	72.4241
4448	0	8	10	0	16	133	0	1	1	121.892
4448	0	9	2	0	16	133	0	1	1	121.892
4448	0	9	3	0	16	133	0	1	1	479.364
4448	0	9	6	0	16	133	0	1	1	225.623
4448	0	9	8	0	16	133	0	1	1	46.1354
4448	0	9	10	0	16	133	0	1	1	72.4241
4448	0	10	2	0	16	133	0	1	1	72.4241
4448	0	10	3	0	16	133	0	1	1	225.623
4448	0	10	6	0	16	133	0	1	1	121.892
4448	0	10	8	0	16	133	0	1	1	30.9944
4448	0	10	10	0	16	133	0	1	1	46.1354
4456	0	6	2	0	16	133	1	0	1	1266.5
4456	0	6	3	0	16	133	1	0	1	51752
4456	0	6	6	0	16	133	1	0	1	4980.76
4456	0	6	8	0	16	133	1	0	1	225.623
4456	0	6	10	0	16	133	1	0	1	479.364
4456	0	7	2	0	16	133	1	0	1	479.364
4456	0	7	3	0	16	133	1	0	1	4980.76
4456	0	7	6	0	16	133	1	0	1	1266.5
4456	0	7	8	0	16	133	1	0	1	121.892
4456	0	7	10	0	16	133	1	0	1	225.623
4456	0	8	2	0	16	133	1	0	1	225.623
4456	0	8	3	0	16	133	1	0	1	1266.5
4456	0	8	6	0	16	133	1	0	1	479.364
4456	0	8	8	0	16	133	1	0	1	72.4241
4456	0	8	10	0	16	133	1	0	1	121.892
4456	0	9	2	0	16	133	1	0	1	121.892
4456	0	9	3	0	16	133	1	0	1	479.364
4456	0	9	6	0	16	133	1	0	1	225.623
4456	0	9	8	0	16	133	1	0	1	46.1354
4456	0	9	10	0	16	133	1	0	1	72.4241
4456	0	10	2	0	16	133	1	0	1	72.4241
4456	0	10	3	0	16	133	1	0	1	225.623
4456	0	10	6	0	16	133	1	0	1	121.892
4456	0	10	8	0	16	133	1	0	1	30.9944
4456	0	10	10	0	16	133	1	0	1	46.1354
4464	0	6	2	0	16	133	2	0	1	1266.5
4464	0	6	3	0	16	133	2	0	1	51752
4464	0	6	6	0	16	133	2	0	1	4980.76
4464	0	6	8	0	16	133	2	0	1	225.623
4464	0	6	10	0	16	133	2	0	1	479.364
4464	0	7	2	0	16	133	2	0	1	479.364
4464	0	7	3	0	16	133	2	0	1	4980.76
4464	0	7	6	0	16	133	2	0	1	1266.5
4464	0	7	8	0	16	133	2	0	1	121.892
4464	0	7	10	0	16	133	2	0	1	225.623
4464	0	8	2	0	16	133	2	0	1	225.623
4464	0	8	3	0	16	133	2	0	1	1266.5
4464	0	8	6	0	16	133	2	0	1	479.364
4464	0	8	8	0	16	133	2	0	1	72.4241
4464	0	8	10	0	16	133	2	0	1	121.892
4464	0	9	2	0	16	133	2	0	1	121.892
4464	0	9	3	0	16	133	2	0	1	479.364
4464	0	9	6	0	16	133	2	0	1	225.623
4464	0	9	8	0	16	133	2	0	1	46.1354
4464	0	9	10	0	16	133	2	0	1	72.4241
4464	0	10	2	0	16	133	2	0	1	72.4241
4464	0	10	3	0	16	133	2	0	1	225.623
4464	0	10	6	0	16	133	2	0	1	121.892
4464	0	10	8	0	16	133	2	0	1	30.9944
4464	0	10	10	0	16	133	2	0	1	46.1354
4472	0	6	2	0	16	133	3	0	1	1266.5
4472	0	6	3	0	16	133	3	0	1	51752
4472	0	6	6	0	16	133	3	0	1	4980.76
4472	0	6	8	0	16	133	3	0	1	225.623
4472	0	6	10	0	16	133	3	0	1	479.364
4472	0	7	2	0	16	133	3	0	1	479.364
4472	0	7	3	0	16	133	3	0	1	4980.76
4472	0	7	6	0	16	133	3	0	1	1266.5
4472	0	7	8	0	16	133	3	0	1	121.892
4472	0	7	10	0	16	133	3	0	1	225.623
4472	0	8	2	0	16	133	3	0	1	225.623
4472	0	8	3	0	16	133	3	0	1	1266.5
4472	0	8	6	0	16	133	3	0	1	479.364
4472	0	8	8	0	16	133	3	0	1	72.4241
4472	0	8	10	0	16	133	3	0	1	121.892
4472	0	9	2	0	16	133	3	0	1	121.892
4472	0	9	3	0	16	133	3	0	1	479.364
4472	0	9	6	0	16	133	3	0	1	225.623
4472	0	9	8	0	16	133	3	0	1	46.1354
4472	0	9	10	0	16	133	3	0	1	72.4241
4472	0	10	2	0	16	133	3	0	1	72.4241
4472	0	10	3	0	16	133	3	0	1	225.623
4472	0	10	6	0	16	133	3	0	1	121.892
4472	0	10	8	0	16	133	3	0	1	30.9944
4472	0	10	10	0	16	133	3	0	1	46.1354
4528	0	6	2	0	16	133	0	1	1	1266.5
4528	0	6	3	0	16	133	0	1	1	51752
4528	0	6	6	0	16	133	0	1	1	4980.76
4528	0	6	8	0	16	133	0	1	1	225.623
4528	0	6	10	0	16	133	0	1	1	479.364
4528	0	7	2	0	16	133	0	1	1	479.364
4528	0	7	3	0	16	133	0	1	1	4980.76
4528	0	7	6	0	16	133	0	1	1	1266.5
4528	0	7	8	0	16	133	0	1	1	121.892
4528	0	7	10	0	16	133	0	1	1	225.623
4528	0	8	2	0	16	133	0	1	1	225.623
4528	0	8	3	0	16	133	0	1	1	1266.5
4528	0	8	6	0	16	133	0	1	1	479.364
4528	0	8	8	0	16	133	0	1	1	72.4241
4528	0	8	10	0	16	133	0	1	1	121.892
4528	0	9	2	0	16	133	0	1	1	121.892
4528	0	9	3	0	16	133	0	1	1	479.364
4528	0	9	6	0	16	133	0	1	1	225.623
4528	0	9	8	0	16	133	0	1	1	46.1354
4528	0	9	10	0	16	133	0	1	1	72.4241
4528	0	10	2	0	16	133	0	1	1	72.4241
4528	0	10	3	0	16	133	0	1	1	225.623
4528	0	10	6	0	16	133	0	1	1	121.892
4528	0	10	8	0	16	133	0	1	1	30.9944
4528	0	10	10	0	16	133	0	1	1	46.1354
4536	0	6	2	0	16	133	1	0	1	1266.5
4536	0	6	3	0	16	133	1	0	1	51752
4536	0	6	6	0	16	133	1	0	1	4980.76
4536	0	6	8	0	16	133	1	0	1	225.623
4536	0	6	10	0	16	133	1	0	1	479.364
4536	0	7	2	0	16	133	1	0	1	479.364
4536	0	7	3	0	16	133	1	0	1	4980.76
4536	0	7	6	0	16	133	1	0	1	1266.5
4536	0	7	8	0	16	133	1	0	1	121.892
4536	0	7	10	0	16	133	1	0	1	225.623
4536	0	8	2	0	16	133	1	0	1	225.623
4536	0	8	3	0	16	133	1	0	1	1266.5
4536	0	8	6	0	16	133	1	0	1	479.364
4536	0	8	8	0	16	133	1	0	1	72.4241
4536	0	8	10	0	16	133	1	0	1	121.892
4536	0	9	2	0	16	133	1	0	1	121.892
4536	0	9	3	0	16	133	1	0	1	479.364
4536	0	9	6	0	16	133	1	0	1	225.623
4536	0	9	8	0	16	133	1	0	1	46.1354
4536	0	9	10	0	16	133	1	0	1	72.4241
4536	0	10	2	0	16	133	1	0	1	72.4241
4536	0	10	3	0	16	133	1	0	1	225.623
4536	0	10	6	0	16	133	1	0	1	121.892
4536	0	10	8	0	16	133	1	0	1	30.9944
4536	0	10	10	0	16	133	1	0	1	46.1354
4544	0	6	2	0	16	133	2	0	1	1266.5
4544	0	6	3	0	16	133	2	0	1	51752
4544	0	6	6	0	16	133	2	0	1	4980.76
4544	0	6	8	0	16	133	2	0	1	225.623
4544	0	6	10	0	16	133	2	0	1	479.364
4544	0	7	2	0	16	133	2	0	1	479.364
4544	0	7	3	0	16	133	2	0	1	4980.76
4544	0	7	6	0	16	133	2	0	1	1266.5
4544	0	7	8	0	16	133	2	0	1	121.892
4544	0	7	10	0	16	133	2	0	1	225.623
4544	0	8	2	0	16	133	2	0	1	225.623
4544	0	8	3	0	16	133	2	0	1	1266.5
4544	0	8	6	0	16	133	2	0	1	479.364
4544	0	8	8	0	16	133	2	0	1	72.4241
4544	0	8	10	0	16	133	2	0	1	121.892
4544	0	9	2	0	16	133	2	0	1	121.892
4544	0	9	3	0	16	133	2	0	1	479.364
4544	0	9	6	0	16	133	2	0	1	225.623
4544	0	9	8	0	16	133	2	0	1	46.1354
4544	0	9	10	0	16	133	2	0	1	72.4241
4544	0	10	2	0	16	133	2	0	1	72.4241
4544	0	10	3	0	16	133	2	0	1	225.623
4544	0	10	6	0	16	133	2	0	1	121.892
4544	0	10	8	0	16	133	2	0	1	30.9944
4544	0	10	10	0	16	133	2	0	1	46.1354
4552	0	6	2	0	16	133	3	0	1	1266.5
4552	0	6	3	0	16	133	3	0	1	51752
4552	0	6	6	0	16	133	3	0	1	4980.76
4552	0	6	8	0	16	133	3	0	1	225.623
4552	0	6	10	0	16	133	3	0	1	479.364
4552	0	7	2	0	16	133	3	0	1	479.364
4552	0	7	3	0	16	133	3	0	1	4980.76
4552	0	7	6	0	16	133	3	0	1	1266.5
4552	0	7	8	0	16	133	3	0	1	121.892
4552	0	7	10	0	16	133	3	0	1	225.623
4552	0	8	2	0	16	133	3	0	1	225.623
4552	0	8	3	0	16	133	3	0	1	1266.5
4552	0	8	6	0	16	133	3	0	1	479.364
4552	0	8	8	0	16	133	3	0	1	72.4241
4552	0	8	10	0	16	133	3	0	1	121.892
4552	0	9	2	0	16	133	3	0	1	121.892
4552	0	9	3	0	16	133	3	0	1	479.364
4552	0	9	6	0	16	133	3	0	1	225.623
4552	0	9	8	0	16	133	3	0	1	46.1354
4552	0	9	10	0	16	133	3	0	1	72.4241
4552	0	10	2	0	16	133	3	0	1	72.4241
4552	0	10	3	0	16	133	3	0	1	225.623
4552	0	10	6	0	16	133	3	0	1	121.892
4552	0	10	8	0	16	133	3	0	1	30.9944
4552	0	10	10	0	16	133	3	0	1	46.1354
4648	0	6	2	0	16	133	0	1	1	1266.5
4648	0	6	3	0	16	133	0	1	1	51752
4648	0	6	6	0	16	133	0	1	1	4980.76
4648	0	6	8	0	16	133	0	1	1	225.623
4648	0	6	10	0	16	133	0	1	1	479.364
4648	0	7	2	0	16	133	0	1	1	479.364
4648	0	7	3	0	16	133	0	1	1	4980.76
4648	0	7	6	0	16	133	0	1	1	1266.5
4648	0	7	8	0	16	133	0	1	1	121.892
4648	0	7	10	0	16	133	0	1	1	225.623
4648	0	8	2	0	16	133	0	1	1	225.623
4648	0	8	3	0	16	133	0	1	1	1266.5
4648	0	8	6	0	16	133	0	1	1	479.364
4648	0	8	8	0	16	133	0	1	1	72.4241
4648	0	8	10	0	16	133	0	1	1	121.892
4648	0	9	2	0	16	133	0	1	1	121.892
4648	0	9	3	0	16	133	0	1	1	479.364
4648	0	9	6	0	16	133	0	1	1	225.623
4648	0	9	8	0	16	133	0	1	1	46.1354
4648	0	9	10	0	16	133	0	1	1	72.4241
4648	0	10	2	0	16	133	0	1	1	72.4241
4648	0	10	3	0	16	133	0	1	1	225.623
4648	0	10	6	0	16	133	0	1	1	121.892
4648	0	10	8	0	16	133	0	1	1	30.9944
4648	0	10	10	0	16	133	0	1	1	46.1354
4656	0	6	2	0	16	133	1	0	1	1266.5
4656	0	6	3	0	16	133	1	0	1	51752
4656	0	6	6	0	16	133	1	0	1	4980.76
4656	0	6	8	0	16	133	1	0	1	225.623
4656	0	6	10	0	16	133	1	0	1	479.364
4656	0	7	2	0	16	133	1	0	1	479.364
4656	0	7	3	0	16	133	1	0	1	4980.76
4656	0	7	6	0	16	133	1	0	1	1266.5
4656	0	7	8	0	16	133	1	0	1	121.892
4656	0	7	10	0	16	133	1	0	1	225.623
4656	0	8	2	0	16	133	1	0	1	225.623
4656	0	8	3	0	16	133	1	0	1	1266.5
